Var1,Var2,Var3,Var4,Var5,Var6,Var7
Bugulella gracilis,0.3054946,5.978301,0,0.4375,38,Bryozoa
Bugulina fulva,-0.1126211,5.841603,0.01055935,0.5827338,124,Bryozoa
Bugulopsis monotrypa,0.3047057,6.079641,0,0.75,35,Bryozoa
Bugulopsis peachii,0.2293156,4.166819,0.01349413,0.6568627,36,Bryozoa
Caberea angusta,0.3033871,6.041595,0,0.6818182,13,Bryozoa
Caberea boryi,0.270456,7.925696,0,0.6625,65,Bryozoa
Caberea darwinii,0.1923015,6.014147,0.003705717,0.7640449,244,Bryozoa
Caberea dichotoma,-0.09445496,6.332219,0.08010609,0.4962406,16,Bryozoa
Caberea ellisii,0.3740293,5.540936,0,0.7582939,203,Bryozoa
Caberea helicina,0.2065203,5.813562,0,0.7575758,22,Bryozoa
Caberea lata,0.1277231,6.570009,0,0.6756757,26,Bryozoa
Caberea rostrata,0.1944792,5.824159,0,0.6835443,32,Bryozoa
Caberea solida,0.555939,5.179431,0.0776414,0.6583851,44,Bryozoa
Caberea zelandica,0.2291026,5.774316,0,0.6909091,29,Bryozoa
Callopora craticula,0.2163193,5.405021,0,0.7065868,61,Bryozoa
Callopora discreta,0.1823256,5.523954,0,0.7209302,87,Bryozoa
Callopora dumerilii,0.3394128,6.019131,0.07476374,0.7679325,1300,Bryozoa
Calloporina angustipora,0.2830342,5.970518,0,0.6666666,17,Bryozoa
Calwellia gracilis,0.07782358,5.435282,0,0.5757576,25,Bryozoa
Calyptotheca triangula,0.001297276,5.416205,0,0.6229508,91,Bryozoa
Camptoplites angustus,0.2890627,4.921206,0.002342552,0.6129032,26,Bryozoa
Camptoplites areolatus,0.8555006,1.177888,0.07482442,0.516129,14,Bryozoa
Camptoplites bicornis,1.122009,1.002894,0.007252593,0.6305419,103,Bryozoa
Camptoplites latus,0.9280415,1.16804,0.02273398,0.6870229,29,Bryozoa
Camptoplites lewaldi,0.7440991,1.311476,0.07792249,0.7422681,23,Bryozoa
Camptoplites retiformis,1.926587,0.1641844,0,0.6875,45,Bryozoa
Camptoplites tricornis,1.271131,0.597554,0,0.7708333,102,Bryozoa
Canda filifera,-0.03648406,5.122078,0,0.3529412,37,Bryozoa
Canda retiformis,0.7802218,19.99944,0,0.5070423,25,Bryozoa
Carbasea curva,0.4802419,3.604403,0.03370351,0.8343558,262,Bryozoa
Carbasea ovoidea,0.8460665,1.2919,0.07616004,0.6,85,Bryozoa
Caulibugula pearsei,0.09573326,5.83119,0,0.6976744,22,Bryozoa
Cauloramphus cymbaeformis,0.4482408,4.263626,0.09207354,0.6934674,34,Bryozoa
Cauloramphus spiniferum,0.1933943,5.338013,0,0.8219178,312,Bryozoa
Cellaria bassleri,0.4590892,9.993647,0,0.6315789,42,Bryozoa
Cellaria clavata,0.1036243,5.211714,0,0.6947368,42,Bryozoa
Cellaria coronata,0.8690902,1.243909,0.07462767,0.4191617,11,Bryozoa
Cellaria diversa,0.9174318,1.276192,-0.0007303514,0.7457627,246,Bryozoa
Cellaria fistulosa,0.1627077,5.53252,0,0.734375,498,Bryozoa
Cellaria immersa,0.2571454,5.918298,0,0.7710843,95,Bryozoa
Cellaria incula,0.806197,1.39453,0.07797593,0.5471698,21,Bryozoa
Cellaria malvinensis,0.1278074,5.756174,0,0.7340425,196,Bryozoa
Cellaria moniliorata,0.8236133,1.585229,0.002004232,0.7439024,124,Bryozoa
Cellaria pilosa,0.09648626,5.880577,0.04486401,0.5333333,12,Bryozoa
Cellaria punctata,0.3232429,9.352644,0,0.68,24,Bryozoa
Cellaria salicornioides,0.1661391,5.233918,0.02793733,0.7123288,52,Bryozoa
Cellaria scoresbyi,0.7874619,2.49417,0.08622233,0.6548673,16,Bryozoa
Cellaria sinuosa,0.3442816,5.343741,0.09428586,0.691358,310,Bryozoa
Cellaria tenuirostris,0.3069863,8.142564,0,0.7413793,207,Bryozoa
Cellaria variabilis,0.3991742,4.651378,0,0.6352941,13,Bryozoa
Cellariaeforma aurorae,0.4656238,3.604403,0.03370351,0.7662338,186,Bryozoa
Cellarinella dubia,0.3522987,4.422668,0,0.630137,19,Bryozoa
Cellarinella edita,0.9938371,1.003038,0.05650729,0.6760563,29,Bryozoa
Cellarinella foveolata,0.9227113,1.050714,0.06150782,0.7555556,123,Bryozoa
Cellarinella latilaminata,1.265318,0.6022202,0,0.6229508,27,Bryozoa
Cellarinella laytoni,0.9255304,1,0.06181965,0.7567568,69,Bryozoa
Cellarinella margueritae,0.9207436,1.050714,0.06153883,0.7555556,78,Bryozoa
Cellarinella njegovanae,0.90746,1.050714,0.06150782,0.7272727,123,Bryozoa
Cellarinella nodulata,0.8807108,1.068116,0.06617945,0.7301587,83,Bryozoa
Cellarinella nutti,0.4430831,3.726414,0.01739293,0.7552447,156,Bryozoa
Cellarinella rogickae,0.9242225,1.052487,0.06375865,0.7927928,66,Bryozoa
Cellarinella rossi,0.9057635,1,0.06186505,0.7611941,80,Bryozoa
Cellarinella watersi,1.014879,1.004896,-0.001,0.6756757,75,Bryozoa
Cellarinelloides crassus,0.7438161,2.057714,-0.001,0.70073,90,Bryozoa
Cellepora pumicosa,0.3103724,6.258764,0.07860497,0.7312775,2703,Bryozoa
Celleporaria agglutinans,0.1156365,5.657723,0,0.6785715,41,Bryozoa
Celleporaria albirostris,0.1616852,6.713989,0,0.7213115,492,Bryozoa
Celleporaria magnifica,0.1699488,6.582998,0,0.6923077,493,Bryozoa
Celleporaria mordax,0.1154734,6.157333,0,0.6349206,54,Bryozoa
Celleporaria subalba,0.3693134,9.081796,0,0.6972477,27,Bryozoa
Celleporaria tridenticulata,-0.04273606,5.225361,0,0.5373135,32,Bryozoa
Celleporaria vagans,0.2624676,8.137768,0,0.6666666,50,Bryozoa
Celleporella hyalina,0.2600792,5.270114,0.02268366,0.7521866,893,Bryozoa
Celleporina bicostata,0.2430588,4.771521,0,0.7123288,20,Bryozoa
Celleporina caminata,0.05557992,5.236603,0,0.7454545,37,Bryozoa
Celleporina costazii,0.1152978,6.654201,0,0.745098,25,Bryozoa
Celleporina decipiens,0.1237065,5.39387,0,0.7466667,55,Bryozoa
Celleporina grandis,0.1847268,5.534027,0,0.5233645,25,Bryozoa
Celleporina hemiperistomata,0.1777796,5.849855,0,0.6034483,22,Bryozoa
Celleporina lucida,0.09641561,5.299422,0,0.5744681,13,Bryozoa
Celleporina proximalis,0.0624442,5.309926,0,0.5681818,14,Bryozoa
Celleporina sinuata,0.1992229,5.936641,0,0.7155963,51,Bryozoa
Celleporina surcularis,0.7360593,1.123211,0.03829586,0.6052631,16,Bryozoa
Chaperia patula,NaN,NaN,0,0.5,19,Bryozoa
Chaperiopsis (Clipeochaperia) funda,0.06643435,5.567122,0,0.6078432,19,Bryozoa
Chaperiopsis cervicornis,0.08812054,5.587843,0,0.625,50,Bryozoa
Chaperiopsis cristata,0.1574225,5.634478,0,0.6185567,15,Bryozoa
Chaperiopsis galeata,0.5235628,2.800931,0.03730842,0.4532019,22,Bryozoa
Chaperiopsis lanceola,0.1074537,5.656707,0,0.6605505,27,Bryozoa
Chaperiopsis patulosa,0.9626752,1.024738,0.05998401,0.4804469,28,Bryozoa
Chaperiopsis protecta,0.9311169,1.187283,0.0007989403,0.477612,17,Bryozoa
Chaperiopsis quadrispinosa,0.7683899,1.348986,0.0625196,0.6969697,52,Bryozoa
Chaperiopsis spiculata,0.06689509,5.815523,0,0.4660194,14,Bryozoa
Chaperiopsis splendida,0.1128259,6.17439,0,0.6216216,29,Bryozoa
Cheilopora sincera,0.7835866,1.0647,0.07636023,0.5391304,14,Bryozoa
Chiastosella enigma,0.1069293,5.661629,0,0.6440678,28,Bryozoa
Chiastosella exuberans,0.1823669,5.771335,0,0.6,52,Bryozoa
Chiastosella watersi,0.1016165,5.497947,0,0.6296296,26,Bryozoa
Chlidonia pyriformis,0.4636478,11.38689,0,0.6896552,23,Bryozoa
Chondriovelum adeliense,0.8547482,1.035782,0.06605119,0.7047619,46,Bryozoa
Chorizopora brongniartii,-0.001073501,5.528363,0,0.6635071,2931,Bryozoa
Cigclisula turrita,0.4394346,11.47398,0,0.7317073,127,Bryozoa
Cinctipora elegans,0.1495129,5.621292,0,0.6285714,73,Bryozoa
Cleidochasma affinis,0.17212,7.140152,0.02945719,0.6486486,45,Bryozoa
Colatooecia serrulata,0.3055417,7.813046,0,0.6206896,50,Bryozoa
Collarina balzaci,0.08150404,5.257686,0.02539592,0.7183099,49,Bryozoa
Columnella delicatissima,0.7071725,1.243775,0.06160516,0.4,26,Bryozoa
Columnella magna,0.2894168,4.996448,0,0.4395604,109,Bryozoa
Columnella vipera,1.411316,1.064752,-0.0006056356,0.2653061,14,Bryozoa
Conescharellina angulopora,0.119623,6.500208,0.001980598,0.5454545,17,Bryozoa
Conopeum reticulum,0.4262224,5.235499,0.06960021,0.7058823,3305,Bryozoa
Copidozoum tenuirostre,0.230138,7.483806,0,0.7216495,26,Bryozoa
Corbulella corbula,0.08169638,5.48265,0,0.5970149,30,Bryozoa
Corbulella fossa,0.3498341,5.312551,0,0.76,16,Bryozoa
Cornucopina pectogemma,1.089217,1.007172,0.007782326,0.6111111,39,Bryozoa
Cornucopina polymorpha,0.900035,1.12031,0.001585755,0.5820895,57,Bryozoa
Cornucopina rotundata,0.01455092,4.301569,0.03517813,0.25,47,Bryozoa
Cornucopina salutans,1.086585,1.602478,0.08991106,0.3846154,17,Bryozoa
Cornuticella taurina,0.1953365,5.69428,0,0.6666666,21,Bryozoa
Costaticella bicuspis,0.124244,5.792685,0.02870334,0.6352941,37,Bryozoa
Cradoscrupocellaria bertholletii,0.1919257,7.052516,0,0.7294117,51,Bryozoa
Cradoscrupocellaria ellisii,0.6133313,3.393376,0.05798399,0.5753425,89,Bryozoa
Cradoscrupocellaria reptans,0.04284661,6.211757,0.03719851,0.6567164,400,Bryozoa
Cranosina coronata,0.8552772,25.69761,0,0.7123288,71,Bryozoa
Crassimarginatella cucullata,0.1183341,5.656635,0,0.6,24,Bryozoa
Crassimarginatella solidula,0.04480857,5.846528,0.05349192,0.7664671,106,Bryozoa
Crassimarginatella tuberosa,0.3013805,8.617231,0,0.6987952,99,Bryozoa
Crepidacantha crinispina,0.1059765,7.073185,0.009144008,0.5465117,49,Bryozoa
Crepidacantha poissonii,0.3055178,8.527629,0,0.7037037,42,Bryozoa
Cribrilaria radiata,0.2360185,7.71926,0,0.7586207,100,Bryozoa
Cribrilaria venusta,0.1551132,5.426175,0,0.7076923,73,Bryozoa
Cribrilina (Cribrilina) cryptooecium,0.6734475,5.142141,0,0.7692308,57,Bryozoa
Cribrilina punctata,0.2141106,5.632716,0,0.7603306,478,Bryozoa
Crisia aculeata,0.3313461,5.629685,0.08982717,0.8187134,603,Bryozoa
Crisia denticulata,0.5735885,5.108848,0.06974494,0.6153846,424,Bryozoa
Crisia elongata,0.2422082,7.573843,0,0.7640449,170,Bryozoa
Crisia ramosa,0.02259468,5.765076,0.009512294,0.6502057,38,Bryozoa
Crisia setosa,0.107462,5.620816,0,0.5373135,20,Bryozoa
Crisidia cornuta,0.2402175,5.857446,0.07104682,0.7395834,845,Bryozoa
Crisularia purpurotincta,0.2039897,5.760777,0.07155251,0.5731707,153,Bryozoa
Crisularia rylandi,0.2231033,7.283329,0,0.6086956,15,Bryozoa
Crisulipora orientalis,0.1390385,6.161607,0,0.7118644,105,Bryozoa
Cupuladria biporosa,0.07685168,5.680355,0,0.6875,240,Bryozoa
Cupuladria canariensis,0.08883192,5.785033,0,0.7272727,154,Bryozoa
Cupuladria monotrema,0.749029,8.617916,0,0.6451613,21,Bryozoa
Cylindroporella tubulosa,0.2879916,4.056247,0.02795535,0.59375,20,Bryozoa
Cystisella saccata,0.6703639,1.358227,0.04506715,0.5227273,19,Bryozoa
Dakariella concinna,0.9300159,1.395142,0.07794031,0.490196,27,Bryozoa
Dakariella dabrowni,0.7433338,1.384843,0.05774134,0.672,86,Bryozoa
Dendrobeania fruticosa,-0.006725498,5.410976,0,0.5762712,36,Bryozoa
Dendrobeania murrayana,0.3869254,5.658031,0,0.7514451,149,Bryozoa
Dendroperistoma projecta,0.9083995,1.047402,0.0600064,0.7555556,133,Bryozoa
Desmeplagioecia amphorae,0.08288254,5.429895,0,0.745098,28,Bryozoa
Diaperoecia purpurascens,0.1157952,5.63011,0,0.735849,62,Bryozoa
Diaperoforma californica,0.181121,5.011617,0,0.6956522,20,Bryozoa
Dimetopia cornuta,0.1728513,6.050834,0.02906468,0.6222222,48,Bryozoa
Diplonotos confragus,0.1724266,6.463888,0,0.3,15,Bryozoa
Diplonotos serratus,0.067316,6.701277,0,0.2407407,13,Bryozoa
Diplosolen obelium,0.2259488,6.482977,0.05257308,0.6397059,194,Bryozoa
Discoporella depressa,0.133536,5.329381,0.091532,0.5901639,125,Bryozoa
Discoporella umbellata,0.1334244,6.292254,0,0.6896552,190,Bryozoa
Disporella buski,0.3706398,8.491726,0,0.53125,21,Bryozoa
Disporella crassiuscula,0.582697,1.771497,0,0.6428571,15,Bryozoa
Disporella fimbriata,0.9459299,1.003777,0.06143311,0.3863636,20,Bryozoa
Disporella hispida,0.3470481,5.522929,0.04280668,0.7046263,3215,Bryozoa
Disporella pristis,0.1672971,5.811366,0,0.6981132,64,Bryozoa
Einhornia arctica,-0.07721648,6.380464,-0.001,0.5981308,27,Bryozoa
Electra hastingsae,0.1107926,5.091832,0,0.6065574,26,Bryozoa
Electra monostachys,-0.006105047,5.941385,0.01147656,0.6329966,1406,Bryozoa
Electra pilosa,0.1844976,6.709814,0.04092035,0.7853107,9249,Bryozoa
Ellisina antarctica,1.025936,1.012867,0.01355402,0.5921788,91,Bryozoa
Ellisina constantia,0.9354185,1.000313,0.06142526,0.6935484,41,Bryozoa
Ellisina incrustans,0.1442489,5.524206,0,0.477612,34,Bryozoa
Ellisina sericea,0.1365013,5.831146,0,0.6569343,38,Bryozoa
Eminooecia carsonae,0.8773139,1,0.06181965,0.7894737,85,Bryozoa
Emma rotunda,0.04910548,5.315816,0,0.5789474,16,Bryozoa
Entalophoroecia rogickiana,0.6735584,2.129077,-0.001,0.5844156,43,Bryozoa
Escharella abyssicola,0.5054069,4.309702,0,0.735849,27,Bryozoa
Escharella labiosa,0.2301894,5.377484,0.07644847,0.736,59,Bryozoa
Escharella spinosissima,0.1777882,5.713686,0,0.6883117,99,Bryozoa
Escharella variolosa,0.1371808,5.995059,0.09999926,0.7354839,1070,Bryozoa
Escharella ventricosa,0.08230644,5.474526,0.004101973,0.7661017,1954,Bryozoa
Escharella watersi,0.651476,2.238179,0.08417512,0.7631579,137,Bryozoa
Escharina acuminata,0.2260766,6.796616,0,0.5714285,15,Bryozoa
Escharina johnstoni,0.1862991,5.599498,0,0.8571429,392,Bryozoa
Escharina vulgaris,0.03403097,5.400186,0,0.7460318,38,Bryozoa
Escharoides coccinea,0.0487224,5.221344,0,0.7192982,613,Bryozoa
Escharoides excavata,0.1115948,5.888724,0,0.5742574,28,Bryozoa
Escharoides longirostris,0.3152358,9.038846,0,0.7272727,50,Bryozoa
Escharoides mamillata,0.2377991,5.456142,0,0.7333333,68,Bryozoa
Escharoides praestita,0.9126883,1.050714,0.06153883,0.7424242,63,Bryozoa
Escharoides tridens,1.171631,0.7302998,0,0.6391753,35,Bryozoa
Eucratea loricata,0.02788841,6.564203,0.008414519,0.7609147,1849,Bryozoa
Euginoma cavalieri,0.2167612,8.279163,0.09162613,0.3571429,95,Bryozoa
Euginoma vermiformis,-0.3147967,8.263947,0,0.3434343,59,Bryozoa
Eurystomella biperforata,0.05622076,5.43478,0,0.625,19,Bryozoa
Euthyrisella obtecta,0.3267215,9.314932,0,0.71875,194,Bryozoa
Exechonella antillea,-0.1011456,4.250754,0,0.7555556,58,Bryozoa
Exidmonea atlantica,0.003825426,7.217905,0.01380435,0.6637744,307,Bryozoa
Exochella hymanae,0.04994684,8.156096,0.04100944,0.6034483,31,Bryozoa
Exochella longirostris,0.08216985,5.88599,0,0.6055777,36,Bryozoa
Exochella rogickae,0.8303145,1.346035,0.078603,0.5742574,12,Bryozoa
Exochella tricuspis,0.1109477,5.768838,0,0.5869565,17,Bryozoa
Exostesia didomatia,0.4581998,11.19933,0,0.7037037,91,Bryozoa
Farciminellum hexagonum,0.6361083,1.277084,0.02085621,0.4285714,15,Bryozoa
Fasciculipora maeandrina,0.108105,4.619439,0,0.6923077,31,Bryozoa
Fasciculipora ramosa,0.9477509,1.481823,-0.001,0.6243386,159,Bryozoa
Favosipora rosea,0.3014503,5.035399,0.09489307,0.4716981,16,Bryozoa
Favosthimosia milleporoides,0.5964481,2.442111,0,0.8285714,51,Bryozoa
Fenestrulina antarctica,0.9229404,1.140655,0.07116412,0.509434,12,Bryozoa
Fenestrulina cervicornis,0.3965567,3.161405,0.09335592,0.5901639,31,Bryozoa
Fenestrulina delicia,0.02565848,5.586859,0.01638736,0.5970149,68,Bryozoa
Fenestrulina exigua,0.5433618,2.337229,0.005349015,0.6666666,34,Bryozoa
Fenestrulina incompta,-0.06877136,5.541845,0,0.5135135,13,Bryozoa
Fenestrulina malusii,0.006090513,5.522163,0,0.7559055,891,Bryozoa
Fenestrulina parvipora,0.8973597,1.320888,0.07754612,0.4742268,16,Bryozoa
Fenestrulina proxima,1.008155,1.022536,-0.001,0.6821705,44,Bryozoa
Fenestrulina reticulata,0.1993085,5.5295,0,0.5434783,17,Bryozoa
Fenestrulina rugula,0.4850644,2.853964,0,0.6190476,22,Bryozoa
Figularia carinata,0.179568,5.845497,0,0.5882353,13,Bryozoa
Figularia figularis,0.1308883,5.613052,0,0.6811594,84,Bryozoa
Figularia fissa,0.4106506,10.63352,0,0.7272727,22,Bryozoa
Figularia mernae,0.1700285,4.552487,0.0976663,0.5840708,30,Bryozoa
Figularia pelmatifera,0.8043253,3.16342,0.05635149,0.4203821,28,Bryozoa
Figularia philomela,0.3168618,3.631933,0,0.7142857,33,Bryozoa
Filaguria spatulata,0.711127,1.64586,0.07121411,0.7076923,56,Bryozoa
Filicrisia geniculata,0.3593303,9.815806,0,0.6909091,66,Bryozoa
Flabellopora acuta,0.2332268,7.271186,0,0.6545454,38,Bryozoa
Floridina parvicella,0.2848376,7.82714,0,0.6506024,13,Bryozoa
Flustra foliacea,0.08338831,5.758893,0,0.8510638,5814,Bryozoa
Formosocellaria magnifica,0.7317472,1.117404,0.03255323,0.3478261,17,Bryozoa
Foveolaria elliptica,1.22723,1.96114,0.09711412,0.5714285,34,Bryozoa
Galeopsis brevissimus,1.134106,1.983552,0.09171223,0.3829787,12,Bryozoa
Galeopsis marionensis,1.181262,1,0.03409688,0.7619048,20,Bryozoa
Galeopsis mimicus,0.2952037,5.984646,0,0.5360825,26,Bryozoa
Galeopsis pentagonus,0.3654887,4.437276,0.09401957,0.5398773,38,Bryozoa
Galeopsis polyporus,0.1349111,5.813604,0,0.6981132,61,Bryozoa
Galeopsis porcellanicus,0.1519879,5.635374,0,0.7333333,38,Bryozoa
Gemellipora eburnea,0.2347969,6.872305,0,0.3018868,47,Bryozoa
Gemelliporidra aculeata,0.3711879,8.519558,0,0.676923,19,Bryozoa
Gemelliporina glabra,0.3032638,8.684418,0,0.6923077,71,Bryozoa
Hagiosynodos latus,0.05915244,5.252258,0,0.7088608,791,Bryozoa
Halophila johnstoniae,0.3397712,8.328913,0,0.6666666,56,Bryozoa
Haplota clavata,0.3788013,5.340639,0,0.7789474,37,Bryozoa
Harpecia spinosissima,0.8581536,1.314193,0,0.6444445,21,Bryozoa
Haswelliporina multiaviculata,0.1084565,7.041999,0,0.4027778,35,Bryozoa
Hemicyclopora polita,0.2555186,5.485864,0,0.55,19,Bryozoa
Hemismittoidea hexaspinosa,0.3302936,6.026743,0,0.7384615,22,Bryozoa
Herentia hyndmanni,0.2446285,5.478065,0.09888909,0.738255,121,Bryozoa
Himantozoum (Himantozoum) antarcticum,1.020768,1.010673,0.02050882,0.7434555,233,Bryozoa
Himantozoum (Himantozoum) leontodon,0.4247453,2.066647,0.04009802,0.2857143,20,Bryozoa
Himantozoum (Himantozoum) obtusum,1.194528,1.319508,0.07407983,0.5244445,45,Bryozoa
Hincksina flustroides,0.1936305,5.454789,0.04167293,0.7926829,323,Bryozoa
Hippadenella inerma,0.6434241,1.297442,0.02148211,0.4722222,17,Bryozoa
Hippaliosina depressa,0.02625544,5.177483,0,0.5853659,25,Bryozoa
Hippaliosina rostrigera,0.09689451,5.86269,0,0.7272727,207,Bryozoa
Hippellozoon novaezelandiae,-0.1222569,5.314509,0,0.4197531,15,Bryozoa
Hippomenella avicularis,0.4375203,10.88256,0,0.75,53,Bryozoa
Hippomenella vellicata,0.06373769,6.029063,0.0903926,0.5987262,54,Bryozoa
Hippopleurifera mucronata,0.3710482,9.096006,0,0.6486486,22,Bryozoa
Hippoporidra calcarea,0.3247804,8.746998,0,0.6857142,108,Bryozoa
Hippoporidra edax,0.323775,8.482883,0,0.6493506,41,Bryozoa
Hippoporina pertusa,0.06711195,5.698171,0.02395204,0.7397261,257,Bryozoa
Hippothoa distans,0.2111147,7.404406,0,0.6984127,94,Bryozoa
Hippothoa divaricata,0.1108021,7.74928,0.01714387,0.6748466,1233,Bryozoa
Hippothoa flagellum,0.1701923,6.022901,-0.001,0.7188755,785,Bryozoa
Hornera antarctica,0.7229432,1.395142,0.07794031,0.5333333,24,Bryozoa
Hornera foliacea,0.1254157,6.298597,0,0.5384616,48,Bryozoa
Hornera lichenoides,0.3188904,3.341277,0.005953419,0.4794521,96,Bryozoa
Hornera robusta,0.1403585,5.582497,0,0.7272727,60,Bryozoa
Icelozoon lepralioides,0.7312741,1.483738,0.03754052,0.6086956,23,Bryozoa
Idmidronea hula,0.8456905,1.082804,0.06799459,0.6046512,14,Bryozoa
Idmidronea obtecta,0.8681768,1,0.06181965,0.7238095,47,Bryozoa
Inversiula inversa,0.09966686,6.362973,0,0.625,34,Bryozoa
Inversiula nutrix,0.9552441,1.220099,0,0.6981132,46,Bryozoa
Iodictyum yaldwyni,0.3113683,6.089222,0,0.6818182,26,Bryozoa
Isoschizoporella secunda,0.8938381,1.33456,-0.001,0.7731093,61,Bryozoa
Isoschizoporella similis,0.692585,1.394795,0.07792746,0.6153846,47,Bryozoa
Isoschizoporella tricuspis,0.9001746,1.259146,0.04292438,0.8091603,92,Bryozoa
Isosecuriflustra angusta,0.2333466,5.520614,-0.001,0.8137931,123,Bryozoa
Isosecuriflustra tenuis,-0.3122513,19.50166,0,0.875,86,Bryozoa
Isosecuriflustra thysanica,0.8940738,1.137916,0.06520363,0.6315789,21,Bryozoa
Jellyella tuberculata,0.2369935,7.892727,0,0.7142857,76,Bryozoa
Klugeflustra antarctica,0.940277,1.166152,-0.0002378971,0.6274509,95,Bryozoa
Klugeflustra vanhoeffeni,1.008808,0.9491595,0,0.7213115,83,Bryozoa
Klugella echinata,0.9074857,1.30675,-0.001,0.6666666,35,Bryozoa
Klugerella antarctica,0.5016527,2.851517,0,0.8059701,67,Bryozoa
Klugerella bifurca,0.2534796,5.939715,0,0.625,19,Bryozoa
Kymella polaris,0.455437,3.604403,0.03370351,0.7898089,169,Bryozoa
Labioporella dumonti,0.2549864,7.172867,0,0.6666666,74,Bryozoa
Labioporella granulosa,0.2342107,7.319831,0,0.6969697,15,Bryozoa
Labioporella sinuosa,-0.3424183,4.512406,0.05298674,0.7037037,30,Bryozoa
Lacerna eatoni,0.4151182,3.819959,0,0.5454545,37,Bryozoa
Lacerna hosteensis,0.3573679,4.618263,0,0.7307692,64,Bryozoa
Lacerna watersi,0.7930033,1.817876,-0.001,0.6358382,102,Bryozoa
Lageneschara lyrulata,0.9625534,1.031373,0.03161755,0.8085107,197,Bryozoa
Lagenipora lepralioides,0.1901977,5.330397,0.07607263,0.7401575,448,Bryozoa
Lanceopora obliqua,0.04371253,5.350865,0,0.5,42,Bryozoa
Larvapora mawsoni,0.8943184,1.222825,0.05716481,0.7682119,183,Bryozoa
Leieschara subgracilis,0.4618523,2.07504,0.007637415,0.6206896,26,Bryozoa
Licornia cervicornis,-0.1466346,5.292855,0.05211687,0.6324786,109,Bryozoa
Licornia regularis,0.152687,6.523543,0,0.7234043,32,Bryozoa
Lunularia capulus,0.0941608,5.774597,0,0.6086956,35,Bryozoa
Lunularia repanda,0.09707774,5.474895,0,0.5915493,19,Bryozoa
Macropora grandis,0.3290592,6.054914,0,0.6534654,21,Bryozoa
Malakosaria sinclairii,0.1411391,5.769157,0,0.6060606,35,Bryozoa
Mamillopora cupula,0.17634,6.912442,0,0.65,134,Bryozoa
Manzonella monopia,0.1881807,5.820046,0,0.7419355,57,Bryozoa
Marcusadorea tubulosa,0.3823382,8.871378,0,0.5882353,31,Bryozoa
Margaretta barbata,-0.1808088,5.864205,0.0887854,0.6271186,41,Bryozoa
Mecynoecia delicatula,0.1981366,6.646308,0,0.6086956,48,Bryozoa
Mecynoecia proboscideoides,-0.06325948,5.841993,0.04357494,0.6434783,49,Bryozoa
Melicerita blancoae,-0.00806238,5.952799,0,0.6666666,29,Bryozoa
Melicerita chathamensis,1.172359,2.422208,0.09892683,0.5098039,12,Bryozoa
Melicerita flabellifera,0.7621238,1.373061,0.07201517,0.6666666,35,Bryozoa
Melicerita latilaminata,0.4548103,4.06961,0.004266367,0.8175182,90,Bryozoa
Melicerita obliqua,1.101972,1.000544,0.01372994,0.7614213,185,Bryozoa
Membraniporella nitida,0.09015463,5.469265,0.03145175,0.6979866,74,Bryozoa
Menipea flagellifera,0.9516976,1.844582,0.07302321,0.6892655,76,Bryozoa
Menipea patagonica,0.5849344,3.299371,0,0.65625,13,Bryozoa
Menipea vectifera,0.3345616,6.102462,0,0.7307692,28,Bryozoa
